Date,AUD,JPY
1/2/1995,,
1/3/1995,,
1/4/1995,0.7704,100.98
1/5/1995,0.7693,101
1/6/1995,0.7699,100.95
1/9/1995,0.7658,101.05
1/10/1995,0.7643,100.18
1/11/1995,0.767,99.85
1/12/1995,0.7706,100
1/13/1995,0.7613,98.85
1/16/1995,0.7593,
1/17/1995,0.7616,99
1/18/1995,0.7596,98.92
1/19/1995,0.7613,99.45
1/20/1995,0.7674,99.15
1/23/1995,0.7701,99.9
1/24/1995,0.7698,99.75
1/25/1995,0.7711,99.6
1/26/1995,,99.53
1/27/1995,0.7625,99.3
1/30/1995,0.7601,99.15
1/31/1995,0.7583,98.55
2/1/1995,0.7582,99.35
2/2/1995,0.7585,99.33
2/3/1995,0.759,99.55
2/6/1995,0.7528,99.68
2/7/1995,0.7455,99.25
2/8/1995,0.747,99.4
2/9/1995,0.7419,98.8
2/10/1995,0.7437,98.78
2/13/1995,0.747,98.77
2/14/1995,0.7426,98.6
2/15/1995,0.7466,98.55
2/16/1995,0.7459,98.1
2/17/1995,0.7379,97.5
2/20/1995,0.7377,96.95
2/21/1995,0.7418,97.35
2/22/1995,0.7435,97.15
2/23/1995,0.7392,97.1
2/24/1995,0.7376,96.6
2/27/1995,0.7399,97
2/28/1995,0.7395,97.05
3/1/1995,0.7364,96.5
3/2/1995,0.7351,96.55
3/3/1995,0.7373,95.4
3/6/1995,0.7337,93.4
3/7/1995,0.7387,92.85
3/8/1995,0.7386,89.15
3/9/1995,0.741,91.1
3/10/1995,0.7413,91.15
3/13/1995,0.7455,90.2
3/14/1995,0.7459,90.75
3/15/1995,0.7465,90.45
3/16/1995,0.7466,89.75
3/17/1995,0.7418,90
3/20/1995,0.7293,89.45
3/21/1995,0.7255,
3/22/1995,0.7281,89.03
3/23/1995,0.7226,88.7
3/24/1995,0.7265,88.55
3/27/1995,0.7275,88.62
3/28/1995,0.7268,89.65
3/29/1995,0.7271,88.5
3/30/1995,0.7263,88.25
3/31/1995,0.728,89.35
4/3/1995,0.7343,87.2
4/4/1995,0.7324,86
4/5/1995,0.7387,86.4
4/6/1995,0.7393,86.1
4/7/1995,,84.6
4/10/1995,0.7402,83
4/11/1995,0.7391,84.4
4/12/1995,0.7423,83.4
4/13/1995,0.742,83.45
4/14/1995,,83.8
4/17/1995,,82.3
4/18/1995,0.7456,81.8
4/19/1995,0.7407,80.3
4/20/1995,0.7357,81.6
4/21/1995,0.7363,83.3
4/24/1995,,82.35
4/25/1995,,83.3
4/26/1995,,82.6
4/27/1995,0.7271,83.7
4/28/1995,0.7299,83.75
5/1/1995,0.7282,84
5/2/1995,0.7285,83.7
5/3/1995,0.7295,
5/4/1995,0.7348,
5/5/1995,0.7426,
5/8/1995,0.7411,83.1
5/9/1995,0.7382,83.3
5/10/1995,0.7286,83.4
5/11/1995,0.7295,83.95
5/12/1995,0.735,85.85
5/15/1995,0.7368,87.3
5/16/1995,0.7323,86.4
5/17/1995,0.7314,86.3
5/18/1995,0.7303,87.1
5/19/1995,0.7196,86.75
5/22/1995,0.7195,87.02
5/23/1995,0.7187,87.35
5/24/1995,0.7198,87.27
5/25/1995,0.7182,86.35
5/26/1995,0.7229,84.25
5/29/1995,0.7197,82.25
5/30/1995,0.7212,83.1
5/31/1995,0.7138,83.2
6/1/1995,0.7125,84.75
6/2/1995,0.716,84.85
6/5/1995,0.7143,84.2
6/6/1995,0.7193,85
6/7/1995,0.72,84.7
6/8/1995,0.7204,85.1
6/9/1995,0.7206,84.75
6/12/1995,,84.3
6/13/1995,0.7174,83.8
6/14/1995,0.7214,84.6
6/15/1995,0.7213,84.4
6/16/1995,0.7269,84.65
6/19/1995,0.7272,84.35
6/20/1995,0.7243,84.7
6/21/1995,0.7245,84.4
6/22/1995,0.725,84
6/23/1995,0.7198,84.5
6/26/1995,0.7215,84.25
6/27/1995,0.7188,84.25
6/28/1995,0.7153,84.1
6/29/1995,0.7158,85.4
6/30/1995,0.7086,84.6
7/3/1995,0.7109,84.8
7/4/1995,0.7093,84.6
7/5/1995,0.7113,84.85
7/6/1995,0.7115,84.95
7/7/1995,0.7144,85.8
7/10/1995,0.7159,87.45
7/11/1995,0.7173,87.07
7/12/1995,0.7198,87.6
7/13/1995,0.7319,87.5
7/14/1995,0.7302,87.8
7/17/1995,0.7309,88.7
7/18/1995,0.7333,88.75
7/19/1995,0.7319,87.5
7/20/1995,0.7337,87.65
7/21/1995,0.7351,88.7
7/24/1995,0.7359,88.1
7/25/1995,0.739,87.6
7/26/1995,0.7405,87.85
7/27/1995,0.7374,87.8
7/28/1995,0.7346,88.15
7/31/1995,0.7389,88.43
8/1/1995,0.7406,88.05
8/2/1995,0.7393,88.9
8/3/1995,0.7396,90.75
8/4/1995,0.7365,90.8
8/7/1995,0.7412,91.1
8/8/1995,0.7435,91.25
8/9/1995,0.7441,91.6
8/10/1995,0.7408,92.1
8/11/1995,0.7443,93.5
8/14/1995,0.7411,94.2
8/15/1995,0.7414,93.65
8/16/1995,0.733,98.4
8/17/1995,0.7333,98.2
8/18/1995,0.7354,97.5
8/21/1995,0.7368,97
8/22/1995,0.7378,96.75
8/23/1995,0.7395,97.2
8/24/1995,0.7394,96.4
8/25/1995,0.7426,96.65
8/28/1995,0.7426,96.5
8/29/1995,0.7498,96.7
8/30/1995,0.7523,98.3
8/31/1995,0.7524,99.1
9/1/1995,0.7496,97.6
9/4/1995,0.7507,97.2
9/5/1995,0.7508,98
9/6/1995,0.7513,98.7
9/7/1995,0.7507,98.8
9/8/1995,0.7526,99.9
9/11/1995,0.752,99.3
9/12/1995,0.7576,100.4
9/13/1995,0.7651,101.9
9/14/1995,0.7602,103.55
9/15/1995,0.761,
9/18/1995,0.7558,104.2
9/19/1995,0.7577,103.5
9/20/1995,0.7573,104.25
9/21/1995,0.756,102.45
9/22/1995,0.7504,99.9
9/25/1995,,100.75
9/26/1995,0.7521,100
9/27/1995,0.7496,100.65
9/28/1995,0.7536,100.4
9/29/1995,0.755,98.3
10/2/1995,0.7605,100.25
10/3/1995,0.7643,100.4
10/4/1995,0.7675,101.5
10/5/1995,0.7638,100.3
10/6/1995,0.7597,100.1
10/9/1995,0.7642,100.3
10/10/1995,0.7592,
10/11/1995,0.7618,100.7
10/12/1995,0.7642,101.15
10/13/1995,0.7608,100.3
10/16/1995,0.7583,100.6
10/17/1995,0.7571,100.45
10/18/1995,0.7511,100.05
10/19/1995,0.7583,100.7
10/20/1995,0.7518,100.65
10/23/1995,0.7489,99.7
10/24/1995,0.7499,100.15
10/25/1995,0.7491,100.4
10/26/1995,0.7567,101.3
10/27/1995,0.7536,101.25
10/30/1995,0.7593,101.8
10/31/1995,0.7566,101.7
11/1/1995,0.7603,102.2
11/2/1995,0.7578,103.6
11/3/1995,0.7579,
11/6/1995,0.7575,103.85
11/7/1995,0.7543,103
11/8/1995,0.7513,103.1
11/9/1995,0.7427,102.35
11/10/1995,0.7385,100.7
11/13/1995,0.7383,100.75
11/14/1995,0.7384,101.55
11/15/1995,0.7396,101.3
11/16/1995,0.7389,101.65
11/17/1995,0.7405,101.9
11/20/1995,0.7428,102.55
11/21/1995,0.7458,101.4
11/22/1995,0.7416,101.4
11/23/1995,0.7403,
11/24/1995,0.7394,101
11/27/1995,0.7403,101.55
11/28/1995,0.7453,101.65
11/29/1995,0.7507,101.3
11/30/1995,0.7469,101.55
12/1/1995,0.743,101.9
12/4/1995,0.7403,101.25
12/5/1995,0.7378,101.4
12/6/1995,0.742,101.4
12/7/1995,0.7408,101.48
12/8/1995,0.7399,101.3
12/11/1995,0.7376,101.07
12/12/1995,0.7377,101.4
12/13/1995,0.7421,101.62
12/14/1995,0.7449,101.75
12/15/1995,0.7406,101.5
12/18/1995,0.7414,101.85
12/19/1995,0.7417,101.5
12/20/1995,0.7413,102
12/21/1995,0.7428,101.9
12/22/1995,0.7409,102.1
12/26/1995,,102.7
12/27/1995,0.7438,102.5
12/28/1995,0.7463,102.85
12/29/1995,0.745,102.83
1/2/1996,0.744,
1/3/1996,0.7462,102.83
1/4/1996,0.745,105.15
1/5/1996,0.7408,104.9
1/8/1996,0.7472,105.5
1/9/1996,0.7462,105.15
1/10/1996,0.7453,104.4
1/11/1996,0.7458,104.7
1/12/1996,0.744,105.2
1/15/1996,0.7446,
1/16/1996,0.7447,105.5
1/17/1996,0.7433,106.1
1/18/1996,0.7412,105.55
1/19/1996,0.7393,105.63
1/22/1996,0.7346,105.75
1/23/1996,0.7336,105.75
1/24/1996,0.7327,106.25
1/25/1996,0.7368,107.4
1/26/1996,,107.05
1/29/1996,0.7394,106.95
1/30/1996,0.7422,106.7
1/31/1996,0.7447,107.25
2/1/1996,0.7458,106.75
2/2/1996,0.7503,106.9
2/5/1996,0.7578,106.18
2/6/1996,,105.1
2/7/1996,0.7528,105.8
2/8/1996,0.7546,106.08
2/9/1996,0.7563,107.25
2/12/1996,0.7564,
2/13/1996,0.7557,106.97
2/14/1996,0.7541,106.75
2/15/1996,0.7548,106.23
2/16/1996,0.7554,105.7
2/19/1996,0.7576,105.1
2/20/1996,0.7571,105.7
2/21/1996,0.7544,105.25
2/22/1996,0.753,105.55
2/23/1996,0.7552,104.85
2/26/1996,0.7579,104.85
2/27/1996,0.7583,104.4
2/28/1996,0.7594,104.4
2/29/1996,0.7635,104.7
3/1/1996,0.7645,105.3
3/4/1996,0.7634,105.25
3/5/1996,0.7588,105.35
3/6/1996,0.7627,105.25
3/7/1996,0.7641,105.6
3/8/1996,0.766,105.35
3/11/1996,0.7676,106
3/12/1996,0.7689,105.4
3/13/1996,0.7738,105.3
3/14/1996,0.776,105.28
3/15/1996,0.774,105.57
3/18/1996,0.7733,105.9
3/19/1996,0.7758,106.05
3/20/1996,0.7739,106.05
3/21/1996,0.7752,106.38
3/22/1996,0.777,107.15
3/25/1996,0.7746,106.45
3/26/1996,0.7732,106.26
3/27/1996,0.7752,106.4
3/28/1996,0.7827,
3/29/1996,0.7793,106.28
4/1/1996,0.784,107.6
4/2/1996,0.7849,107.46
4/3/1996,0.7805,107.2
4/4/1996,0.7842,107
4/5/1996,,107.4
4/8/1996,,107.55
4/9/1996,0.7873,107.9
4/10/1996,0.7892,108.25
4/11/1996,0.791,108.6
4/12/1996,0.7911,108.65
4/15/1996,0.7921,108.7
4/16/1996,0.7877,108.45
4/17/1996,0.7858,108.42
4/18/1996,0.7863,108.1
4/19/1996,,106.75
4/22/1996,0.7859,107.3
4/23/1996,0.7891,106.85
4/24/1996,0.7862,106.5
4/25/1996,,106.6
4/26/1996,0.79,106.65
4/29/1996,0.7873,
4/30/1996,0.7854,104.8
5/1/1996,0.79,105.25
5/2/1996,0.7944,105.3
5/3/1996,0.7956,
5/6/1996,0.7969,
5/7/1996,0.7974,105
5/8/1996,0.8014,105.35
5/9/1996,0.7993,105.05
5/10/1996,0.8016,104.82
5/13/1996,0.7992,105.35
5/14/1996,0.8011,105
5/15/1996,0.8022,105.9
5/16/1996,0.8018,106.7
5/17/1996,0.8023,106.55
5/20/1996,0.7989,107.3
5/21/1996,0.7932,106.9
5/22/1996,0.7937,107.3
5/23/1996,0.7933,106.85
5/24/1996,0.7901,107
5/28/1996,0.7914,107.7
5/29/1996,0.7933,108.15
5/30/1996,0.7972,108.8
5/31/1996,0.7977,108.15
6/3/1996,0.8007,108.25
6/4/1996,0.7988,108.4
6/5/1996,0.7943,108.9
6/6/1996,0.7907,109.3
6/7/1996,0.7879,108.65
6/10/1996,,109.4
6/11/1996,0.7934,109
6/12/1996,0.7923,109.35
6/13/1996,0.7924,108.94
6/14/1996,0.7869,108.7
6/17/1996,0.7911,109
6/18/1996,0.7919,109.05
6/19/1996,0.7886,107.95
6/20/1996,0.7886,107.8
6/21/1996,0.7892,108.6
6/24/1996,0.7894,108.85
6/25/1996,0.7916,109.05
6/26/1996,0.7921,109.15
6/27/1996,0.7901,109.4
6/28/1996,0.789,109.42
7/1/1996,0.7874,109.8
7/2/1996,0.7863,109.8
7/3/1996,,110.25
7/4/1996,0.7826,110.05
7/5/1996,0.7856,110.75
7/8/1996,0.7939,111.1
7/9/1996,0.7942,110.6
7/10/1996,0.7964,110.3
7/11/1996,0.7991,110.5
7/12/1996,0.7943,110.19
7/15/1996,0.7959,110.6
7/16/1996,0.7938,110.2
7/17/1996,0.7875,109.2
7/18/1996,0.7838,108.7
7/19/1996,0.791,108.5
7/22/1996,0.7923,107.85
7/23/1996,0.7879,107.3
7/24/1996,0.7914,107.9
7/25/1996,0.7908,108.38
7/26/1996,0.7877,108.18
7/29/1996,0.7883,108.42
7/30/1996,0.7877,107.95
7/31/1996,0.7731,107.92
8/1/1996,0.7757,106.65
8/2/1996,0.7741,107.07
8/5/1996,0.7729,106.9
8/6/1996,0.7729,106.65
8/7/1996,0.7728,106.85
8/8/1996,0.7778,107.85
8/9/1996,0.7786,108.3
8/12/1996,0.7787,108
8/13/1996,0.7786,107.67
8/14/1996,0.7798,107.68
8/15/1996,0.7808,108.12
8/16/1996,0.7827,107.68
8/19/1996,0.7857,107.95
8/20/1996,0.7886,107.96
8/21/1996,0.7911,108.3
8/22/1996,0.7911,108.35
8/23/1996,0.7907,108.3
8/26/1996,0.7909,108
8/27/1996,0.7891,107.7
8/28/1996,0.7901,107.75
8/29/1996,0.7932,108.37
8/30/1996,0.7909,108.44
9/2/1996,0.7892,108.9
9/3/1996,0.7908,109.2
9/4/1996,0.792,109.3
9/5/1996,0.7903,108.88
9/6/1996,0.7944,109.19
9/9/1996,0.8008,109.18
9/10/1996,0.7991,109.4
9/11/1996,0.7993,109.9
9/12/1996,0.799,110.13
9/13/1996,0.7968,110.2
9/16/1996,0.7918,
9/17/1996,0.7898,110
9/18/1996,0.7893,110.27
9/19/1996,0.7896,109.39
9/20/1996,0.7911,109.75
9/23/1996,0.7928,
9/24/1996,0.7906,109.8
9/25/1996,0.7886,109.7
9/26/1996,0.7916,110.4
9/27/1996,0.7923,110.6
9/30/1996,0.7924,110.97
10/1/1996,0.7912,111.35
10/2/1996,0.7937,111.65
10/3/1996,0.7938,111.7
10/4/1996,0.7894,111.55
10/7/1996,0.7896,111.9
10/8/1996,0.7871,111.2
10/9/1996,0.7897,111.55
10/10/1996,0.7877,
10/11/1996,0.7893,111.23
10/14/1996,0.7904,111.65
10/15/1996,0.7923,111.76
10/16/1996,0.791,112.3
10/17/1996,0.7919,112.05
10/18/1996,0.7938,112.17
10/21/1996,0.7974,112.8
10/22/1996,0.7961,112.6
10/23/1996,0.7948,112.6
10/24/1996,0.7918,112.93
10/25/1996,0.793,113
10/28/1996,0.7925,113.6
10/29/1996,0.7918,114.45
10/30/1996,0.792,114.1
10/31/1996,0.7919,113.8
11/1/1996,0.7898,114
11/4/1996,0.7886,
11/5/1996,0.7871,113.62
11/6/1996,0.7908,113.95
11/7/1996,0.7828,112.7
11/8/1996,0.7837,112.2
11/11/1996,0.7878,111.5
11/12/1996,0.7874,111.2
11/13/1996,0.7885,111.6
11/14/1996,0.7902,111.75
11/15/1996,0.7906,111.38
11/18/1996,0.7908,111.15
11/19/1996,0.7944,111.65
11/20/1996,0.7967,111.35
11/21/1996,0.8068,111.5
11/22/1996,0.8096,111.42
11/25/1996,0.8111,111.75
11/26/1996,0.8111,112.45
11/27/1996,0.8104,113
11/28/1996,0.8101,113.2
11/29/1996,0.8107,113.77
12/2/1996,0.8203,113.85
12/3/1996,0.8149,114.3
12/4/1996,0.7976,113.35
12/5/1996,0.7963,112.7
12/6/1996,0.7951,112.2
12/9/1996,0.7984,113.15
12/10/1996,0.8028,113.6
12/11/1996,0.7918,113.25
12/12/1996,0.7927,112.63
12/13/1996,0.794,113.2
12/16/1996,0.7923,113.85
12/17/1996,0.7938,113.75
12/18/1996,0.7933,113.6
12/19/1996,0.7915,113.55
12/20/1996,0.7963,114.3
12/23/1996,0.7969,
12/24/1996,0.7997,114.25
12/25/1996,,
12/26/1996,,115
12/27/1996,0.7963,115
12/30/1996,0.7969,116
12/31/1996,0.7965,
1/2/1997,0.7944,
1/3/1997,0.7918,
1/6/1997,0.7908,116.62
1/7/1997,0.7906,115.95
1/8/1997,0.7874,115.35
1/9/1997,0.7812,115.85
1/10/1997,0.7768,116.34
1/13/1997,0.7815,116.08
1/14/1997,0.7779,116.45
1/15/1997,0.7773,116.45
1/16/1997,0.7748,116.85
1/17/1997,0.7796,116.8
1/20/1997,0.7814,117.6
1/21/1997,0.7785,118.1
1/22/1997,0.7776,118.05
1/23/1997,0.7707,119.3
1/24/1997,0.7729,119.1
1/27/1997,,119.15
1/28/1997,0.7733,119.8
1/29/1997,0.7677,121.45
1/30/1997,0.772,121.5
1/31/1997,0.762,122
2/3/1997,0.7636,121.4
2/4/1997,0.7655,121.8
2/5/1997,0.7636,123
2/6/1997,0.7642,123.3
2/7/1997,0.7606,123.8
2/10/1997,0.7605,122.5
2/11/1997,0.7586,
2/12/1997,0.7565,124.1
2/13/1997,0.7673,124.3
2/14/1997,0.7638,124.68
2/17/1997,0.7641,124.63
2/18/1997,0.7668,124.45
2/19/1997,0.7644,124.1
2/20/1997,0.7688,123.8
2/21/1997,0.7737,122.75
2/24/1997,0.7767,122.7
2/25/1997,0.776,122.3
2/26/1997,0.7743,121.52
2/27/1997,0.7757,121.25
2/28/1997,0.7758,120.78
3/3/1997,0.7804,120.15
3/4/1997,0.7912,121.6
3/5/1997,0.7876,121.9
3/6/1997,0.7853,121.8
3/7/1997,0.7897,121.15
3/10/1997,0.7865,121.95
3/11/1997,0.7885,121.35
3/12/1997,0.7939,122.2
3/13/1997,0.7923,122.15
3/14/1997,0.7988,123.55
3/17/1997,0.798,123.7
3/18/1997,0.7903,123.5
3/19/1997,0.7877,122.7
3/20/1997,0.7872,
3/21/1997,0.7841,123.53
3/24/1997,0.7873,122.4
3/25/1997,0.7894,123.12
3/26/1997,0.7829,124
3/27/1997,0.7865,124.38
3/28/1997,,123.65
3/31/1997,,124.05
4/1/1997,0.7874,123.6
4/2/1997,0.7861,122.6
4/3/1997,0.7816,122.9
4/4/1997,0.7767,123.45
4/7/1997,0.7761,124.95
4/8/1997,0.7761,125.75
4/9/1997,0.7811,126.4
4/10/1997,0.7808,126.85
4/11/1997,0.7854,126
4/14/1997,0.7841,126
4/15/1997,0.7769,126.52
4/16/1997,0.7755,126.15
4/17/1997,0.7735,125.5
4/18/1997,0.7752,125.95
4/21/1997,0.7763,125.25
4/22/1997,0.7757,125.4
4/23/1997,0.7775,126.35
4/24/1997,0.775,126.1
4/25/1997,,126.2
4/28/1997,0.7768,126.9
4/29/1997,0.7795,
4/30/1997,0.7811,126.85
5/1/1997,0.7856,127.15
5/2/1997,0.7835,126.7
5/5/1997,0.7828,
5/6/1997,0.7808,125.9
5/7/1997,0.7767,125.3
5/8/1997,0.7776,124.9
5/9/1997,0.7782,123.2
5/12/1997,0.7782,118.7
5/13/1997,0.7816,119.5
5/14/1997,0.7778,118.75
5/15/1997,0.7767,116.1
5/16/1997,0.7769,116.7
5/19/1997,0.7752,115.7
5/20/1997,0.7738,115.25
5/21/1997,0.7766,113.8
5/22/1997,0.7837,114.9
5/23/1997,0.7677,115.35
5/26/1997,0.764,116
5/27/1997,0.7656,116.12
5/28/1997,0.7651,116.85
5/29/1997,0.7665,115.5
5/30/1997,0.7613,116.45
6/2/1997,0.758,116.2
6/3/1997,0.759,116.33
6/4/1997,0.7598,116.1
6/5/1997,0.7575,116.1
6/6/1997,0.7597,115.7
6/9/1997,,112.8
6/10/1997,0.7613,112.8
6/11/1997,0.7599,111.35
6/12/1997,0.7522,111.9
6/13/1997,0.7524,114.15
6/16/1997,0.7551,114.72
6/17/1997,0.7477,113.2
6/18/1997,0.7514,113.25
6/19/1997,0.748,113.45
6/20/1997,0.751,114.5
6/23/1997,0.7514,115.4
6/24/1997,0.7518,114.6
6/25/1997,0.7506,113.9
6/26/1997,0.7509,114.1
6/27/1997,0.7495,113.35
6/30/1997,0.7455,114.4
7/1/1997,0.7531,114.75
7/2/1997,0.755,114.3
7/3/1997,0.7532,114.47
7/4/1997,0.7523,113.75
7/7/1997,0.746,113.25
7/8/1997,0.7421,113.3
7/9/1997,0.7453,112.6
7/10/1997,0.7429,112.65
7/11/1997,0.7445,113.8
7/14/1997,0.7379,113.75
7/15/1997,0.7356,114.1
7/16/1997,0.7336,115.6
7/17/1997,0.7376,116.15
7/18/1997,0.7386,116.15
7/21/1997,0.7409,
7/22/1997,0.7407,116.15
7/23/1997,0.7379,115.45
7/24/1997,0.7349,115.7
7/25/1997,0.7405,116.2
7/28/1997,0.7373,117.3
7/29/1997,0.7373,117.5
7/30/1997,0.7456,118.3
7/31/1997,0.7452,118.25
8/1/1997,0.7446,118.8
8/4/1997,,118.6
8/5/1997,0.7395,118.35
8/6/1997,0.7356,119.42
8/7/1997,0.7358,118.5
8/8/1997,0.7313,118.45
8/11/1997,0.7362,115.5
8/12/1997,0.7382,116.2
8/13/1997,0.745,116.6
8/14/1997,0.7436,115.8
8/15/1997,0.7438,117.9
8/18/1997,0.7423,117.2
8/19/1997,0.7369,118.17
8/20/1997,0.7434,118.38
8/21/1997,0.745,117.63
8/22/1997,0.748,117.2
8/25/1997,0.7474,118.2
8/26/1997,0.7468,118.47
8/27/1997,0.7476,118.6
8/28/1997,0.7411,118.6
8/29/1997,0.7344,119.35
9/1/1997,0.7315,120.75
9/2/1997,0.7273,120.6
9/3/1997,0.7272,121.4
9/4/1997,0.7313,120.5
9/5/1997,0.7326,121
9/8/1997,0.7303,121.2
9/9/1997,0.7286,120.32
9/10/1997,0.7267,119.35
9/11/1997,0.72,118.8
9/12/1997,0.7218,119.9
9/15/1997,0.723,
9/16/1997,0.7173,120.95
9/17/1997,0.7195,120.8
9/18/1997,0.7166,120.8
9/19/1997,0.7201,122.3
9/22/1997,0.7201,122.5
9/23/1997,0.7204,
9/24/1997,0.7198,119.9
9/25/1997,0.7241,120.23
9/26/1997,0.7249,121.2
9/29/1997,0.7183,121.4
9/30/1997,0.7198,121
10/1/1997,0.7271,121
10/2/1997,0.7281,120.8
10/3/1997,0.7285,121.9
10/6/1997,,121.8
10/7/1997,0.723,121.9
10/8/1997,0.7251,122.1
10/9/1997,0.7374,121.2
10/10/1997,0.7353,
10/13/1997,0.7391,120.35
10/14/1997,0.7384,121.3
10/15/1997,0.7345,121.3
10/16/1997,0.7381,120.6
10/17/1997,0.7345,120.13
10/20/1997,0.7306,121.37
10/21/1997,0.7289,121
10/22/1997,0.7123,120.6
10/23/1997,0.7077,120.9
10/24/1997,0.7056,122.1
10/27/1997,0.6865,122.2
10/28/1997,0.6941,120.1
10/29/1997,0.7036,120.4
10/30/1997,0.6986,120.3
10/31/1997,0.7036,119.95
11/3/1997,0.7128,
11/4/1997,0.7092,121.63
11/5/1997,0.7051,122.05
11/6/1997,0.6984,122.8
11/7/1997,0.696,123.8
11/10/1997,0.6961,124
11/11/1997,0.6986,124.5
11/12/1997,0.6971,124.8
11/13/1997,0.6942,126.2
11/14/1997,0.6973,125.8
11/17/1997,0.7021,125.4
11/18/1997,0.6971,125.5
11/19/1997,0.6946,126.05
11/20/1997,0.6876,126.7
11/21/1997,0.6937,126
11/24/1997,0.694,
11/25/1997,0.6883,127.7
11/26/1997,0.6849,127.5
11/27/1997,0.6806,126.95
11/28/1997,0.6803,127.55
12/1/1997,0.679,127.85
12/2/1997,0.6777,128.8
12/3/1997,0.6757,128.6
12/4/1997,0.6736,128.8
12/5/1997,0.6732,129.7
12/8/1997,0.6711,129.8
12/9/1997,0.6712,130.25
12/10/1997,0.666,129.3
12/11/1997,0.6672,129.3
12/12/1997,0.6618,130
12/15/1997,0.6589,131.25
12/16/1997,0.6496,131.05
12/17/1997,0.6574,127
12/18/1997,0.6586,127.4
12/19/1997,0.6506,129
12/22/1997,0.6522,129.9
12/23/1997,0.6533,
12/24/1997,0.6555,130.1
12/29/1997,,130.45
12/30/1997,0.6575,130.2
12/31/1997,0.6543,129.95
1/2/1998,0.6506,
1/5/1998,0.6493,132.3
1/6/1998,0.6343,133.55
1/7/1998,0.6336,134.3
1/8/1998,0.6364,132.5
1/9/1998,0.6415,131.7
1/12/1998,0.6416,132
1/13/1998,0.6396,132.9
1/14/1998,0.6499,130.95
1/15/1998,0.6514,
1/16/1998,0.6566,130.1
1/19/1998,0.6657,128.8
1/20/1998,0.6637,129.35
1/21/1998,0.6621,128
1/22/1998,0.6568,127
1/23/1998,0.658,127.25
1/26/1998,,125.3
1/27/1998,0.6723,126
1/28/1998,0.6785,125.45
1/29/1998,0.6739,125.25
1/30/1998,0.6693,126.9
2/2/1998,0.6825,126.7
2/3/1998,0.6844,126.2
2/4/1998,0.6802,125.53
2/5/1998,0.6784,124.15
2/6/1998,0.6753,124.1
2/9/1998,0.6716,124.8
2/10/1998,0.6744,123.9
2/11/1998,0.6823,
2/12/1998,0.6778,123.12
2/13/1998,0.673,124.45
2/16/1998,0.6666,126.1
2/17/1998,0.6641,125.65
2/18/1998,0.6707,126.45
2/19/1998,0.6727,126.33
2/20/1998,0.6751,126.5
2/23/1998,0.6656,128.65
2/24/1998,0.6654,128.1
2/25/1998,0.6633,127.35
2/26/1998,0.669,128.7
2/27/1998,0.6745,127.25
3/2/1998,0.6803,125.3
3/3/1998,0.6833,125.45
3/4/1998,0.6784,125.55
3/5/1998,0.6743,126.8
3/6/1998,0.667,127.8
3/9/1998,0.6663,128.15
3/10/1998,0.6687,127.66
3/11/1998,0.6694,127.3
3/12/1998,0.6667,129.2
3/13/1998,0.6726,128.7
3/16/1998,0.6722,128.1
3/17/1998,0.6697,129.35
3/18/1998,0.6652,130.15
3/19/1998,0.6631,130.05
3/20/1998,0.6628,130.95
3/23/1998,0.6632,130.6
3/24/1998,0.6697,130.2
3/25/1998,0.6689,130.29
3/26/1998,0.6705,129
3/27/1998,0.6737,128.16
3/30/1998,0.6684,130.4
3/31/1998,0.6634,132.05
4/1/1998,0.6617,133.5
4/2/1998,0.6577,133.5
4/3/1998,0.6548,134.25
4/6/1998,0.6588,135
4/7/1998,0.6572,134.1
4/8/1998,0.6588,133.35
4/9/1998,0.6588,131.9
4/10/1998,,130
4/13/1998,,128
4/14/1998,0.6486,130.3
4/15/1998,0.6482,129.15
4/16/1998,0.6505,130.5
4/17/1998,0.6545,131.35
4/20/1998,0.6467,132.05
4/21/1998,0.6482,131.75
4/22/1998,0.652,131
4/23/1998,0.6514,130.07
4/24/1998,0.652,130.07
4/27/1998,0.6468,131.27
4/28/1998,0.6446,131.65
4/29/1998,0.6466,131.65
4/30/1998,0.6499,132.3
5/1/1998,0.6543,133.1
5/4/1998,0.6455,
5/5/1998,0.6413,
5/6/1998,0.6416,132
5/7/1998,0.6358,133.2
5/8/1998,0.638,133.25
5/11/1998,0.6335,132.87
5/12/1998,0.6351,133.06
5/13/1998,0.6326,134.05
5/14/1998,0.627,133.73
5/15/1998,0.6239,133.75
5/18/1998,0.6226,135.05
5/19/1998,0.6259,135.95
5/20/1998,0.6235,136.35
5/21/1998,0.6288,135.45
5/22/1998,0.6307,135.15
5/25/1998,0.626,136.8
5/26/1998,0.6238,137.3
5/27/1998,0.6203,137.53
5/28/1998,0.6223,137.3
5/29/1998,0.6236,139.05
6/1/1998,0.6193,139
6/2/1998,0.6123,139.45
6/3/1998,0.6139,138.75
6/4/1998,0.6117,138.09
6/5/1998,0.6065,138.78
6/8/1998,,140
6/9/1998,0.5968,140.75
6/10/1998,0.5845,140.55
6/11/1998,0.5889,141.6
6/12/1998,0.5897,143.85
6/15/1998,0.5865,145.15
6/16/1998,0.5858,146.7
6/17/1998,0.5921,143.23
6/18/1998,0.6125,136.2
6/19/1998,0.6113,137.35
6/22/1998,0.6094,137.75
6/23/1998,0.6092,137.85
6/24/1998,0.6051,139.89
6/25/1998,0.6023,141.4
